Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline
955,3,1.06711E+11,1.06875E+11,164055000,1.06756E+11,101000000
956,1,1.06811E+11,1.0688E+11,68829167,1.06799E+11,85000000
956,2,59010962370,59060316129,49353759,59022972537,58000000
956,3,1.06811E+11,1.06965E+11,153993907,1.06861E+11,101000000
957,1,1.06911E+11,1.06979E+11,67866019,1.06899E+11,85000000
957,2,59060967481,59110339407,49371926,59073036444,58000000
957,3,1.06911E+11,1.07062E+11,150476611,1.06961E+11,101000000
958,1,1.07011E+11,1.07082E+11,70730223,1.06999E+11,85000000
958,2,59110964777,59160345481,49380704,59123041240,58000000
958,3,1.07011E+11,1.07175E+11,164039907,1.07056E+11,101000000
959,1,1.07111E+11,1.0718E+11,68861093,1.07099E+11,85000000
959,2,59160959611,59210308888,49349277,59173041092,58000000
959,3,1.07111E+11,1.07261E+11,150197704,1.07163E+11,101000000
960,1,1.07211E+11,1.0728E+11,68858112,1.07199E+11,85000000
960,2,59210969444,59260352685,49383241,59223034703,58000000
960,3,1.07211E+11,1.07365E+11,153986056,1.07261E+11,101000000
961,1,1.07311E+11,1.07379E+11,67840741,1.07299E+11,85000000
961,2,59260961166,59310308703,49347537,59273052703,58000000
961,3,1.07311E+11,1.07462E+11,150461167,1.07361E+11,101000000
962,1,1.07411E+11,1.07482E+11,70714907,1.07399E+11,85000000
962,2,59310962018,59360310000,49347982,59323034629,58000000
962,3,1.07411E+11,1.07565E+11,153986241,1.07456E+11,101000000
963,1,1.07511E+11,1.07579E+11,67849352,1.07499E+11,85000000
963,2,59360968351,59410319018,49350667,59373038555,58000000
963,3,1.07511E+11,1.07662E+11,150565611,1.07563E+11,101000000
964,1,1.07611E+11,1.07682E+11,70807037,1.07599E+11,85000000
964,2,59410964037,59460305611,49341574,59423040925,58000000
964,3,1.07611E+11,1.07761E+11,150191778,1.07656E+11,101000000
965,1,1.07711E+11,1.0778E+11,68834518,1.07699E+11,85000000
965,2,59460968222,59510319481,49351259,59473039351,58000000
965,3,1.07711E+11,1.07865E+11,153994667,1.07761E+11,101000000
966,1,1.07811E+11,1.07879E+11,67860111,1.07799E+11,85000000
966,2,59510960129,59560331981,49371852,59523035000,58000000
966,3,1.07811E+11,1.07962E+11,150478037,1.07861E+11,101000000
967,1,1.07911E+11,1.07982E+11,70722241,1.07899E+11,85000000
967,2,59560964870,59610337222,49372352,59573035555,58000000
967,3,1.07911E+11,1.08065E+11,153985370,1.07956E+11,101000000
968,1,1.08011E+11,1.08079E+11,67855593,1.07999E+11,85000000
968,2,59610964148,59660339592,49375444,59623037481,58000000
968,3,1.08011E+11,1.08162E+11,150464889,1.08061E+11,101000000
969,1,1.08111E+11,1.08182E+11,70708463,1.08099E+11,85000000
969,2,59660964944,59710329648,49364704,59673041648,58000000
969,3,1.08111E+11,1.08261E+11,150200314,1.08156E+11,101000000
970,1,1.08211E+11,1.0828E+11,68824000,1.08199E+11,85000000
970,2,59710959648,59760311518,49351870,59723034148,58000000
970,3,1.08211E+11,1.08361E+11,150226093,1.08261E+11,101000000
971,1,1.08311E+11,1.0838E+11,68836574,1.08299E+11,85000000
971,2,59760967629,59810326277,49358648,59773035592,58000000
971,3,1.08311E+11,1.08461E+11,150222944,1.08361E+11,101000000
972,1,1.08411E+11,1.0848E+11,68857574,1.08399E+11,85000000
972,2,59810964500,59860339259,49374759,59823035407,58000000
972,3,1.08411E+11,1.08575E+11,164037518,1.08461E+11,101000000
973,1,1.08511E+11,1.0858E+11,68840907,1.08499E+11,85000000
973,2,59860968611,59910327814,49359203,59873039351,58000000
973,3,1.08511E+11,1.08665E+11,153981759,1.08561E+11,101000000
974,1,1.08611E+11,1.08679E+11,68656222,1.08599E+11,85000000
974,2,59910963296,59960311648,49348352,59923041018,58000000
974,3,1.08611E+11,1.08762E+11,150569648,1.08661E+11,101000000
975,1,1.08711E+11,1.08782E+11,70816852,1.08699E+11,85000000
975,2,59960968148,60010314592,49346444,59973034574,58000000
975,3,1.08711E+11,1.08861E+11,150198555,1.08756E+11,101000000
976,1,1.08811E+11,1.0888E+11,68830019,1.08799E+11,85000000
976,2,60010966148,60060319777,49353629,60023043074,58000000
976,3,1.08811E+11,1.08965E+11,153989852,1.08861E+11,101000000
977,1,1.08911E+11,1.08979E+11,67856297,1.08899E+11,85000000
977,2,60060967296,60110323981,49356685,60073043203,58000000
977,3,1.08911E+11,1.09062E+11,150463444,1.08961E+11,101000000
978,1,1.09011E+11,1.09082E+11,70713074,1.08999E+11,85000000
978,2,60110959518,60160337592,49378074,60123034648,58000000
978,3,1.09011E+11,1.09165E+11,153986722,1.09056E+11,101000000
979,1,1.09111E+11,1.09179E+11,67857630,1.09099E+11,85000000
979,2,60160968185,60210332851,49364666,60173035129,58000000
979,3,1.09111E+11,1.09262E+11,150544871,1.09161E+11,101000000
980,1,1.09211E+11,1.09282E+11,70807796,1.09199E+11,85000000
980,2,60210970074,60260342648,49372574,60223039722,58000000
980,3,1.09211E+11,1.09361E+11,150199333,1.09256E+11,101000000
981,1,1.09311E+11,1.0938E+11,68819333,1.09299E+11,85000000
981,2,60260967518,60310332851,49365333,60273045574,58000000
981,3,1.09311E+11,1.09475E+11,164057555,1.09363E+11,101000000
982,1,1.09411E+11,1.0948E+11,68855389,1.09399E+11,85000000
982,2,60310969259,60360351129,49381870,60323036055,58000000
982,3,1.09411E+11,1.09561E+11,150199259,1.09461E+11,101000000
983,1,1.09511E+11,1.0958E+11,68839019,1.09499E+11,85000000
983,2,60360964203,60410322333,49358130,60373043851,58000000
983,3,1.09511E+11,1.09661E+11,150196259,1.09561E+11,101000000
984,1,1.09611E+11,1.0968E+11,68840019,1.09599E+11,85000000
984,2,60410970888,60460337500,49366612,60423033703,58000000
984,3,1.09611E+11,1.09765E+11,153990685,1.09661E+11,101000000
985,1,1.09711E+11,1.09779E+11,67853907,1.09699E+11,85000000
985,2,60460967814,60510318518,49350704,60473045314,58000000
985,3,1.09711E+11,1.09862E+11,150564333,1.09761E+11,101000000
986,1,1.09811E+11,1.09882E+11,70828241,1.09799E+11,85000000
986,2,60510964407,60560346500,49382093,60523035370,58000000
986,3,1.09811E+11,1.09975E+11,164052445,1.09856E+11,101000000
987,1,1.09911E+11,1.0998E+11,68841407,1.09899E+11,85000000
987,2,60560968277,60610345648,49377371,60573039203,58000000
987,3,1.09911E+11,1.10065E+11,153988055,1.09963E+11,101000000
988,1,1.10011E+11,1.10079E+11,67847185,1.09999E+11,85000000
988,2,60610962555,60660339648,49377093,60623035703,58000000
988,3,1.10011E+11,1.10162E+11,150473537,1.10061E+11,101000000
989,1,1.10111E+11,1.10182E+11,70737833,1.10099E+11,85000000
989,2,60660962444,60710337500,49375056,60673038240,58000000
989,3,1.10111E+11,1.10261E+11,150208277,1.10156E+11,101000000
990,1,1.10211E+11,1.1028E+11,68839500,1.10199E+11,85000000
990,2,60710961296,60760300796,49339500,60723030851,58000000
990,3,1.10211E+11,1.10365E+11,153996334,1.10263E+11,101000000
991,1,1.10311E+11,1.10379E+11,67861371,1.10299E+11,85000000
991,2,60760967944,60810332870,49364926,60773036500,58000000
991,3,1.10311E+11,1.10465E+11,153984222,1.10361E+11,101000000
992,1,1.10411E+11,1.10481E+11,70624389,1.10399E+11,85000000
992,2,60810969925,60860346870,49376945,60823036333,58000000
992,3,1.10411E+11,1.10562E+11,150471445,1.10456E+11,101000000
993,1,1.10511E+11,1.10582E+11,70718148,1.10499E+11,85000000
993,2,60860970555,60910314833,49344278,60873046129,58000000
993,3,1.10511E+11,1.10661E+11,150207870,1.10556E+11,101000000
994,1,1.10611E+11,1.1068E+11,68826167,1.10599E+11,85000000
994,2,60910969666,60960335555,49365889,60923038481,58000000
994,3,1.10611E+11,1.10761E+11,150219740,1.10661E+11,101000000
995,1,1.10711E+11,1.1078E+11,68842445,1.10699E+11,85000000
995,2,60960968518,61010325722,49357204,60973039425,58000000
995,3,1.10711E+11,1.10865E+11,153994074,1.10761E+11,101000000
996,1,1.10811E+11,1.10879E+11,67865315,1.10799E+11,85000000
996,2,61010960592,61060337500,49376908,61023041370,58000000
996,3,1.10811E+11,1.10962E+11,150466000,1.10861E+11,101000000
997,1,1.10911E+11,1.10982E+11,70716667,1.10899E+11,85000000
997,2,61060964037,61110330518,49366481,61073038518,58000000
997,3,1.10911E+11,1.11061E+11,150206611,1.10956E+11,101000000
998,1,1.11011E+11,1.1108E+11,68841241,1.10999E+11,85000000
998,2,61110969555,61160342796,49373241,61123039351,58000000
998,3,1.11011E+11,1.11165E+11,153977592,1.11063E+11,101000000
999,1,1.11111E+11,1.11179E+11,67848815,1.11099E+11,85000000
999,2,61160969314,61210334296,49364982,61173044944,58000000
999,3,1.11111E+11,1.11265E+11,153984148,1.11161E+11,101000000
1000,1,1.11211E+11,1.11281E+11,70623833,1.11199E+11,85000000
1000,2,61210967388,61260357962,49390574,61223038444,58000000
1000,3,1.11211E+11,1.11365E+11,153998351,1.11256E+11,101000000
1001,1,1.11311E+11,1.11381E+11,70684852,1.11299E+11,85000000
1001,2,61260969333,61310325925,49356592,61273050851,58000000
1001,3,1.11311E+11,1.11462E+11,150567982,1.11356E+11,101000000
1002,1,1.11411E+11,1.11482E+11,70820889,1.11399E+11,85000000
1002,2,61310968000,61360350222,49382222,61323038148,58000000
1002,3,1.11411E+11,1.11561E+11,150203759,1.11456E+11,101000000
1003,1,1.11511E+11,1.1158E+11,68839222,1.11499E+11,85000000
1003,2,61360968296,61410341574,49373278,61373042703,58000000
1003,3,1.11511E+11,1.11665E+11,153981963,1.11561E+11,101000000
1004,1,1.11611E+11,1.11679E+11,67850445,1.11599E+11,85000000
1004,2,61410970925,61460356018,49385093,61423037740,58000000
1004,3,1.11611E+11,1.11762E+11,150469129,1.11661E+11,101000000
1005,1,1.11711E+11,1.11782E+11,70714333,1.11699E+11,85000000
1005,2,61460968796,61510321962,49353166,61473052537,58000000
1005,3,1.11711E+11,1.11861E+11,150205796,1.11756E+11,101000000
1006,1,1.11811E+11,1.1188E+11,68844278,1.11799E+11,85000000
1006,2,61510969685,61560344851,49375166,61523036648,58000000
1006,3,1.11811E+11,1.11961E+11,150209222,1.11863E+11,101000000
1007,1,1.11911E+11,1.1198E+11,68851093,1.11899E+11,85000000
1007,2,61560968148,61610329666,49361518,61573043481,58000000
1007,3,1.11911E+11,1.12075E+11,164059963,1.11961E+11,101000000
1008,1,1.12011E+11,1.1208E+11,68847593,1.11999E+11,85000000
1008,2,61610965129,61660317833,49352704,61623036000,58000000
1008,3,1.12011E+11,1.12161E+11,150214852,1.12061E+11,101000000
1009,1,1.12111E+11,1.1218E+11,68850408,1.12099E+11,85000000
1009,2,61660969796,61710348592,49378796,61673041759,58000000
1009,3,1.12111E+11,1.12258E+11,147269408,1.12161E+11,101000000
1010,1,1.12211E+11,1.1228E+11,68843945,1.12199E+11,85000000
1010,2,61710965777,61760307111,49341334,61723043296,58000000
1010,3,1.12211E+11,1.12365E+11,153996074,1.12261E+11,101000000
1011,1,1.12311E+11,1.12381E+11,70622408,1.12299E+11,85000000
1011,2,61760966907,61810316166,49349259,61773042981,58000000
1011,3,1.12311E+11,1.12465E+11,153993778,1.12361E+11,101000000
1012,1,1.12411E+11,1.12481E+11,70625056,1.12399E+11,85000000
1012,2,61810961537,61860345703,49384166,61823034925,58000000
1012,3,1.12411E+11,1.12562E+11,150496666,1.12456E+11,101000000
1013,1,1.12511E+11,1.12582E+11,70742630,1.12499E+11,85000000
1013,2,61860968814,61910335388,49366574,61873036925,58000000
1013,3,1.12511E+11,1.12661E+11,150212352,1.12556E+11,101000000
1014,1,1.12611E+11,1.1268E+11,68850074,1.12599E+11,85000000
1014,2,61910958481,61960321074,49362593,61923039500,58000000
1014,3,1.12611E+11,1.12764E+11,153273740,1.12661E+11,101000000
1015,1,1.12711E+11,1.12773E+11,62471518,1.12699E+11,85000000
1015,2,61960969740,62010317703,49347963,61973030925,58000000
1015,3,1.12711E+11,1.12862E+11,150483222,1.12761E+11,101000000
1016,1,1.12811E+11,1.12882E+11,70702685,1.12799E+11,85000000
1016,2,62010959166,62060336444,49377278,62023046851,58000000
1016,3,1.12811E+11,1.12961E+11,150204241,1.12856E+11,101000000
1017,1,1.12911E+11,1.1298E+11,68840649,1.12899E+11,85000000
1017,2,62060968166,62110338333,49370167,62073032277,58000000
1017,3,1.12911E+11,1.13061E+11,150209204,1.12963E+11,101000000
1018,1,1.13011E+11,1.1308E+11,68831797,1.12999E+11,85000000
1018,2,62110961462,62160310537,49349075,62123038851,58000000
1018,3,1.13011E+11,1.13165E+11,153999500,1.13061E+11,101000000
1019,1,1.13111E+11,1.13179E+11,67852945,1.13099E+11,85000000
1019,2,62160968611,62210335222,49366611,62173036111,58000000
1019,3,1.13111E+11,1.13265E+11,153990018,1.13161E+11,101000000
1020,1,1.13211E+11,1.13282E+11,70702574,1.13199E+11,85000000
1020,2,62210967685,62260336092,49368407,62223036425,58000000
1020,3,1.13211E+11,1.13364E+11,153260500,1.13256E+11,101000000
1021,1,1.13311E+11,1.13374E+11,63564537,1.13299E+11,85000000
1021,2,62260970166,62310330092,49359926,62273040148,58000000
1021,3,1.13311E+11,1.13465E+11,153990092,1.13356E+11,101000000
1022,1,1.13411E+11,1.13481E+11,70629537,1.13399E+11,85000000
1022,2,62310966018,62360342537,49376519,62323044055,58000000
1022,3,1.13411E+11,1.13565E+11,154021241,1.13466E+11,101000000
1023,1,1.13511E+11,1.13581E+11,70621778,1.13499E+11,85000000
1023,2,62360968000,62410321888,49353888,62373040481,58000000
1023,3,1.13511E+11,1.13662E+11,150561871,1.13562E+11,101000000
1024,1,1.13611E+11,1.13682E+11,70826741,1.13599E+11,85000000
1024,2,62410958129,62460357333,49399204,62423037240,58000000
1024,3,1.13611E+11,1.13775E+11,164077519,1.13656E+11,101000000
1025,1,1.13711E+11,1.1378E+11,68829630,1.13699E+11,85000000
1025,2,62460968388,62510321888,49353500,62473033407,58000000
1025,3,1.13711E+11,1.13865E+11,153987130,1.13763E+11,101000000
1026,1,1.13811E+11,1.13879E+11,68618907,1.13799E+11,85000000
1026,2,62510970111,62560352703,49382592,62523034833,58000000
1026,3,1.13811E+11,1.13962E+11,150483370,1.13861E+11,101000000
1027,1,1.13911E+11,1.13982E+11,70721037,1.13899E+11,85000000
1027,2,62560962555,62610341592,49379037,62573050277,58000000
1027,3,1.13911E+11,1.14075E+11,164053685,1.13956E+11,101000000
1028,1,1.14011E+11,1.1408E+11,68845426,1.13999E+11,85000000
1028,2,62610960055,62660348648,49388593,62623031166,58000000
1028,3,1.14011E+11,1.14161E+11,150208186,1.14061E+11,101000000
1029,1,1.14111E+11,1.1418E+11,68837148,1.14099E+11,85000000
1029,2,62660968518,62710340351,49371833,62673035037,58000000
1029,3,1.14111E+11,1.14261E+11,150188592,1.14161E+11,101000000
1030,1,1.14211E+11,1.1428E+11,68834740,1.14199E+11,85000000
1030,2,62710965000,62760331074,49366074,62723036481,58000000
1030,3,1.14211E+11,1.14361E+11,150206296,1.14261E+11,101000000
1031,1,1.14311E+11,1.1438E+11,68841444,1.14299E+11,85000000
1031,2,62760968185,62810320240,49352055,62773038166,58000000
1031,3,1.14311E+11,1.14461E+11,150215056,1.14361E+11,101000000
1032,1,1.14411E+11,1.1448E+11,68847333,1.14399E+11,85000000
1032,2,62810959666,62860337018,49377352,62823039574,58000000
1032,3,1.14411E+11,1.14561E+11,150211314,1.14461E+11,101000000
1033,1,1.14511E+11,1.1458E+11,68839741,1.14499E+11,85000000
1033,2,62860963537,62910333703,49370166,62873035222,58000000
1033,3,1.14511E+11,1.14675E+11,164064778,1.14561E+11,101000000
1034,1,1.14611E+11,1.1468E+11,68854574,1.14599E+11,85000000
1034,2,62910961777,62960301314,49339537,62923033092,58000000
1034,3,1.14611E+11,1.14765E+11,153992426,1.14661E+11,101000000
1035,1,1.14711E+11,1.14779E+11,67839926,1.14699E+11,85000000
1035,2,62960969018,63010333777,49364759,62973033981,58000000
1035,3,1.14711E+11,1.14862E+11,150468759,1.14761E+11,101000000
1036,1,1.14811E+11,1.14882E+11,70721463,1.14799E+11,85000000
1036,2,63010958277,63060317611,49359334,63023037722,58000000
1036,3,1.14811E+11,1.14965E+11,153994389,1.14856E+11,101000000
1037,1,1.14911E+11,1.14979E+11,67847574,1.14899E+11,85000000
1037,2,63060967092,63110322444,49355352,63073033555,58000000
1037,3,1.14911E+11,1.15062E+11,150474167,1.14963E+11,101000000
1038,1,1.15011E+11,1.15082E+11,70728018,1.14999E+11,85000000
1038,2,63110960944,63160328629,49367685,63123037759,58000000
1038,3,1.15011E+11,1.15165E+11,153987611,1.15056E+11,101000000
1039,1,1.15111E+11,1.15179E+11,67841723,1.15099E+11,85000000
1039,2,63160970722,63210331611,49360889,63173034759,58000000
1039,3,1.15111E+11,1.15262E+11,150475871,1.15163E+11,101000000
1040,1,1.15211E+11,1.15282E+11,70723111,1.15199E+11,85000000
1040,2,63210958500,63260319555,49361055,63223046111,58000000
1040,3,1.15211E+11,1.15375E+11,164056093,1.15256E+11,101000000
1041,1,1.15311E+11,1.1538E+11,68845481,1.15299E+11,85000000
1041,2,63260968925,63310328759,49359834,63273031481,58000000
